dataset,eps_y_nm,seed,n_x,n_y,n_z,n_m,channel,n_pairs,n_reach,frac_of_total_pct,reach_frac_of_total_pct,reach_pct,pt_median_MeV,pt_mean_MeV,pt_p90_MeV,pt_p99_MeV,pt_max_MeV,pt_median_reach_MeV,E_median_GeV,E_mean_GeV,theta_median_mrad,frac_pt_gt_20MeV
nominal,4.0,167029,512,512,25,100000,LL,37966,40,43.21487923145218,43.956043956043956,0.10535742506453143,1.289891537054504,5.068296034572022,15.065943434353112,46.322948581714414,124.17747190698768,14.381694203113133,0.0183519,0.8821499039471896,56.09731832013084,6.840330822314702
nominal,4.0,167029,512,512,25,100000,ALL,87854,91,100.0,100.0,0.10358094110683634,2.1365968719226016,6.602022654227831,19.897671173719292,45.19221640168511,124.17747190698768,16.52490545543823,0.084119,1.254022201904068,21.448433014343973,9.928973068955312
nominal,4.0,167815,512,512,25,100000,BW,1910,6,2.265126538744337,7.142857142857143,0.31413612565445026,1.6278000855949544,4.510401456513347,12.559565352899424,34.67739171845841,54.245881820750185,16.697512416325097,0.0253433,0.5696011608890051,44.41220127824119,4.81675392670157
nominal,4.0,167815,512,512,25,100000,BH,45452,34,53.902896041365246,40.476190476190474,0.07480418903458594,3.296218549376286,7.999471222401642,23.28721043634701,45.19311463648833,202.06917953242714,14.498865274466612,0.2533745,1.5486980272755435,11.504105205287136,13.042330370500748
nominal,4.0,167815,512,512,25,100000,LL,36960,44,43.83197741989042,52.38095238095238,0.11904761904761904,1.273340423218893,5.139416170438341,15.02145061249962,48.45483054831163,110.89593767879003,14.344721871053023,0.018123849999999997,0.9126529029231601,57.15275303336554,6.893939393939394
nominal,4.0,167815,512,512,25,100000,ALL,84322,84,100.0,100.0,0.09961813049975095,2.1255525244988083,6.666820692606212,20.213217671362354,46.11936192842424,202.06917953242714,14.356790579748308,0.080695,1.2477290890285573,21.908869179037225,10.161049310974597
nominal,8.0,100805,512,512,25,100000,BW,1614,9,2.3436138700121973,12.5,0.5576208178438662,1.6551284937866095,4.857650085380913,14.257945035138246,36.31454979706705,90.2529673701093,26.632719977814897,0.026426400000000003,0.6058722336177199,41.854511536379945,5.700123915737299
nominal,8.0,100805,512,512,25,100000,BH,38186,26,55.44810361851658,36.111111111111114,0.06808778086209606,3.293694294397763,7.7956597782521495,22.6658482839081,44.86850508905344,112.07731434730569,17.6932865016865,0.247847,1.5785106865583984,11.388312908160026,12.42340124653014
nominal,8.0,100805,512,512,25,100000,LL,29068,37,42.20828251147122,51.388888888888886,0.12728773909453694,1.2440559119756298,4.918680794833226,14.469289158260553,46.77058409764356,90.05658017701992,15.928621557376971,0.01685925,0.8872187560286224,57.205520341898406,6.536397412962708
nominal,8.0,100805,512,512,25,100000,ALL,68868,72,100.0,100.0,0.10454783063251437,2.1129308634348893,6.5124807584706055,19.703691673502604,45.369455923356554,112.07731434730569,17.6932865016865,0.08201735,1.2639333458531976,21.02388278542682,9.781030376953012
nominal,8.0,105469,512,512,25,100000,BW,1658,4,2.4096035344727356,6.153846153846154,0.24125452352231605,1.4489492761363585,4.459147566172594,12.979055993349448,35.95752642777305,62.388393041417146,12.983542802234448,0.0249792,0.6285704282207479,50.817712769711854,4.8854041013269
nominal,8.0,105469,512,512,25,100000,BH,38406,36,55.81618416463202,55.38461538461539,0.09373535385096078,3.2535258161708667,7.80100845859818,22.52594616032375,44.70140772565057,128.44466471342255,15.772715479236975,0.25685650000000004,1.5546741124964847,11.127127336297903,12.438160704056658
nominal,8.0,105469,512,512,25,100000,LL,28744,25,41.77421230089524,38.46153846153846,0.08697467297522961,1.2649099485381354,4.963203180263718,14.574675664885646,47.02508594239613,97.02977530905463,14.50949681213425,0.0175504,0.8921352673804968,56.691806252081,6.5892012246033955
nominal,8.0,105469,512,512,25,100000,ALL,68808,65,100.0,100.0,0.09446575979537263,2.1125306971758464,6.5350120587596825,19.805676572187455,45.1944166613615,128.44466471342255,14.50949681213425,0.08406165,1.2555883016526421,20.774431415121885,9.812812463667015
nominal,8.0,130471,512,512,25,100000,BW,1484,9,2.166802943581357,14.285714285714286,0.6064690026954178,1.5308914027506495,4.682339073482939,13.926965329453793,32.14955556513846,80.30645482699155,19.42543429991739,0.030425800000000003,0.6324036156826145,45.36182284346117,5.592991913746631
nominal,8.0,130471,512,512,25,100000,BH,37694,32,55.03737881088658,50.79365079365079,0.08489414760969916,3.1773890454740865,7.739771935808292,22.44963914361164,43.87151101405133,163.69080839250495,16.073511420477423,0.247239,1.532670148912214,11.21930638643005,12.232716082135088
nominal,8.0,130471,512,512,25,100000,LL,29310,22,42.79581824553206,34.92063492063492,0.07505970658478335,1.2541302916975268,4.899974050519596,14.237075326757093,44.704875249706596,234.9970662197428,17.262930987592927,0.01698325,0.837252710424872,60.697677341187045,6.5574889116342545
nominal,8.0,130471,512,512,25,100000,ALL,68488,63,100.0,100.0,0.0919869174161897,2.0630448993998924,6.458208649020788,19.571888186537876,44.09212684873281,234.9970662197428,16.65908946755233,0.0821152,1.2155535641473396,21.320743702809608,9.660086438500175
nominal,8.0,135135,512,512,25,100000,BW,1666,11,2.425248202171951,17.741935483870968,0.6602641056422569,1.3036314419285489,4.471575793230872,13.217582792505182,37.25975827386732,59.4295989939751,20.83414013377574,0.0213787,0.5654024708415366,53.08481238750229,4.861944777911164
nominal,8.0,135135,512,512,25,100000,BH,37820,23,55.0557545054881,37.096774193548384,0.060814383923849816,3.237502896521434,7.8182512156163355,22.762009504137364,43.77875811011097,106.16119544309554,16.47735434525389,0.2590505,1.5644439883490746,11.313577842185945,12.57800105764146
nominal,8.0,135135,512,512,25,100000,LL,29208,28,42.51899729233994,45.16129032258065,0.0958641468090934,1.2176881974565756,4.937014712390534,14.4876915380808,45.953273564444565,102.47334821417603,14.212701182910417,0.01713,0.8860798320535811,57.47041678973868,6.652287044645303
nominal,8.0,135135,512,512,25,100000,ALL,68694,62,100.0,100.0,0.09025533525489854,2.069112147403412,6.512013159309913,19.84149910484049,44.556209733337745,106.16119544309554,15.97233801877481,0.08411675,1.251781114659286,21.242109929430097,9.87131336070108
nominal,8.0,143455,512,512,25,100000,BW,1676,4,2.422455410054057,5.882352941176471,0.2386634844868735,1.4943355075266038,4.5759861466799965,12.929368979666707,35.32630695890786,51.6073047569877,16.66690978937021,0.02660395,0.568861154270883,43.32979637085993,5.250596658711217
nominal,8.0,143455,512,512,25,100000,BH,38050,34,54.99667562801723,50.0,0.08935611038107753,3.213728277994709,7.742965860497341,22.31965364579078,43.58331066211119,84.8679578116505,14.506887277411124,0.2419715,1.5739309214899606,11.208774788413312,12.275952693823916
nominal,8.0,143455,512,512,25,100000,LL,29460,30,42.580868961928715,44.11764705882353,0.10183299389002037,1.2222606157496847,4.921776276250665,14.518396672097149,46.31125682549312,135.8857508438494,12.298878084456959,0.01743165,0.8650620662215546,55.890428127798316,6.63611676849966
nominal,8.0,143455,512,512,25,100000,ALL,69186,68,100.0,100.0,0.09828578036018848,2.0788108444441438,6.464960149048999,19.627469578817305,44.32145978253042,135.8857508438494,13.863637888803165,0.0822287,1.2477410361653802,21.038773012030056,9.704275431445668
nominal,8.0,145992,512,512,25,100000,BW,1682,6,2.3785954690726023,10.714285714285714,0.356718192627824,1.6055061383798481,4.82906571006646,13.936088016285922,36.30808977642615,76.36494275225255,19.02676163406834,0.0337848,0.5604038853180738,41.5186780840735,5.58858501783591
nominal,8.0,145992,512,512,25,100000,BH,39058,27,55.23375852023644,48.214285714285715,0.06912796354139997,3.1956415828548947,7.739701754875151,22.319605537957134,44.433000063877344,89.27013043366524,12.752704722156999,0.2538015,1.5642403515456502,10.96285829222051,12.29965692047724
nominal,8.0,145992,512,512,25,100000,LL,29974,23,42.38764601069095,41.07142857142857,0.07673316874624675,1.2266830385190102,4.843695284512089,14.091067223344727,45.718964132664475,121.59880804877349,16.559717274577885,0.01700465,0.8679596484895575,58.191437202883264,6.432241275772337
nominal,8.0,145992,512,512,25,100000,ALL,70714,56,100.0,100.0,0.07919223916056227,2.073518656178916,6.442920526687938,19.607207884324566,44.77434467559156,121.59880804877349,14.623268580991326,0.08188095000000001,1.2452261431908958,20.912218561241293,9.652968294821394
nominal,8.0,153768,512,512,25,100000,BW,1590,8,2.3476257973068746,12.121212121212121,0.5031446540880503,1.4560791181782284,4.566633338725929,13.5888746112911,37.468331274321194,94.27401809400696,19.292312575020357,0.0254315,0.5456653620245283,40.72512884125593,5.283018867924529
nominal,8.0,153768,512,512,25,100000,BH,37360,32,55.16182376565084,48.484848484848484,0.08565310492505353,3.177112133854263,7.750333041973108,22.51702615101827,44.67851670948487,108.54547455241463,16.407507966888385,0.2488715,1.558496656733271,11.283971174137493,12.355460385438972
nominal,8.0,153768,512,512,25,100000,LL,28778,26,42.49055043704229,39.39393939393939,0.09034679268885955,1.198006976129868,4.954106022205001,14.626383318695295,45.950200589443554,284.1076872863347,13.972126747623628,0.01704155,0.8960968694456529,57.733904595111206,6.776009451664466
nominal,8.0,153768,512,512,25,100000,ALL,67728,66,100.0,100.0,0.09744861800141744,2.0417064870511927,6.487459434262123,19.765540753964288,45.07990003765778,284.1076872863347,15.408551343713292,0.08155409999999999,1.253261852263185,21.38534630792721,9.818686510748877
nominal,8.0,159302,512,512,25,100000,BW,1648,3,2.414935083965886,4.3478260869565215,0.1820388349514563,1.6022693866257316,4.626025481662824,13.93409531724317,33.86054242270122,56.09369693315585,17.61983647668319,0.0323398,0.6644055032827669,41.6558445234102,4.490291262135923
nominal,8.0,159302,512,512,25,100000,BH,37848,37,55.46144603030392,53.6231884057971,0.09775945888818431,3.225414602791993,7.8090326578426925,22.417907916744404,44.32416291433816,1058.1807666695338,14.811024299138902,0.2477475,1.5601747555197105,11.2949784554813,12.349397590361445
nominal,8.0,159302,512,512,25,100000,LL,28746,29,42.123618885730195,42.028985507246375,0.10088360119668824,1.2078550782879245,4.8752235753462,14.152223774932072,45.99491837705047,81.36153025460258,13.041798260557107,0.016510999999999998,0.8941359308321505,60.73853370193107,6.404369303555277
nominal,8.0,159302,512,512,25,100000,ALL,68242,69,100.0,100.0,0.10111075290876587,2.0626265188276567,6.496338544074214,19.519891623142332,44.61371601712413,1058.1807666695338,13.934795864967354,0.0803401,1.2579828534336772,21.40090761906876,9.655344216171859
nominal,8.0,167029,512,512,25,100000,BW,1586,5,2.2789975859294174,8.771929824561404,0.31525851197982346,1.5029275548778316,4.46637564236886,12.125087422849367,33.72108621752583,129.2611949498458,21.732181520065893,0.02225925,0.4685460578095839,54.38671787411086,4.918032786885246
nominal,8.0,167029,512,512,25,100000,BH,38228,26,54.931601333486604,45.6140350877193,0.06801297478288165,3.217785856630474,7.674285149311944,22.26847192700778,43.972628058582124,77.87002416449525,15.567293883651818,0.249857,1.559500398856388,11.343668022815189,12.033064769279063
nominal,8.0,167029,512,512,25,100000,LL,29778,26,42.78940108058398,45.6140350877193,0.08731278124790114,1.22851913713415,4.829469013056371,13.863220768144158,46.842249320501175,91.07613715299375,18.653616460214415,0.01717465,0.8498135123490832,60.524332990376124,6.407414870038283
nominal,8.0,167029,512,512,25,100000,ALL,69592,57,100.0,100.0,0.08190596620301184,2.054127684093013,6.3838971825423405,19.307265303639063,44.604262467005256,129.2611949498458,17.092822086079423,0.07803805,1.2309668074764197,21.696297759127486,9.463731463386596
nominal,8.0,167815,512,512,25,100000,BW,1692,13,2.5536538983971746,17.333333333333332,0.7683215130023641,1.527697841474938,4.975977592775754,13.174777033537364,40.7202473335399,198.55898994051023,14.919095807770699,0.0247723,0.5971502937021277,53.101100077944665,5.555555555555555
nominal,8.0,167815,512,512,25,100000,BH,36290,30,54.770744664795195,40.0,0.08266740148801323,3.1571337999878426,7.760524432458152,22.610291082133095,44.25026107734193,97.82121460002156,14.696398087122857,0.2507705,1.532527049642546,11.600430455713001,12.455221824193993
nominal,8.0,167815,512,512,25,100000,LL,28276,32,42.67560143680763,42.666666666666664,0.1131701796576602,1.23256871249328,5.0076359506807675,14.741417526461975,46.068582736860044,128.47360492621334,14.981985142681872,0.01750775,0.8595257157611402,57.184343685255186,6.8963078228886685
nominal,8.0,167815,512,512,25,100000,ALL,66258,75,100.0,100.0,0.11319387847505206,2.049902211564741,6.514605027050806,19.867632353309343,44.91620177033523,198.55898994051023,14.923944627779086,0.08110485,1.2214333977381449,21.431598426010375,9.906728244136557
nominal,20.0,100805,512,512,25,100000,BW,1034,5,2.1886377106087544,9.25925925925926,0.4835589941972921,1.4402691021521736,4.413580715092128,12.379059800768783,32.65635024952773,68.7691020759677,20.341503342200703,0.026141949999999997,0.668356169041586,46.64290088583236,4.932301740812379
nominal,20.0,100805,512,512,25,100000,BH,26800,27,56.726780120226906,50.0,0.10074626865671642,3.1154911604816657,7.576155857076117,21.919804853236645,44.253318574317184,101.63010461919905,15.465837725951163,0.25388,1.5109998492333583,10.84155498319546,11.783582089552239
nominal,20.0,100805,512,512,25,100000,LL,19410,22,41.084582169164335,40.74074074074074,0.11334363730036064,1.1563569642731724,4.711667686844314,13.775552498450772,43.90872775734043,84.44404148950382,20.271085747905335,0.016112050000000003,0.8208413591368882,59.67112201285556,6.306027820710974
nominal,20.0,100805,512,512,25,100000,ALL,47244,54,100.0,100.0,0.1143002286004572,2.014389097320299,6.330075548867439,19.255300646026026,43.989803229934,101.63010461919905,16.080207749818907,0.0851394,1.2090086999214713,20.573156697152093,9.383202099737533
nominal,20.0,105469,512,512,25,100000,BW,1138,5,2.4255083336885632,13.513513513513514,0.43936731107205623,1.3671204253909497,4.158038037946413,12.126414517090325,34.159679005929846,53.26447312361903,12.267059962702762,0.01995355,0.6706294602785587,50.51865956418203,3.9543057996485063
nominal,20.0,105469,512,512,25,100000,BH,26618,18,56.73302357304233,48.648648648648646,0.06762341272822901,3.1402183837574635,7.608187561321812,22.00120289404504,44.109665053416464,88.97626375897724,14.150995496123317,0.254206,1.5231633845982793,11.08487103978708,11.82282665865204
nominal,20.0,105469,512,512,25,100000,LL,19162,14,40.84146809326911,37.83783783783784,0.07306126709111783,1.2195600737477552,4.73282623016127,13.669917979109984,44.02469280807277,87.32552634525965,14.986128297133144,0.0161368,0.8265379874078383,59.10287318933159,6.2102077027450155
nominal,20.0,105469,512,512,25,100000,ALL,46918,37,100.0,100.0,0.07886099151711497,2.063345984445595,6.350164116475495,19.16921710342867,43.940207256745566,88.97626375897724,13.390225247815334,0.0855519,1.2179730638932393,20.892148868105558,9.339699049405345
nominal,20.0,130471,512,512,25,100000,BW,1056,5,2.269698663113098,14.285714285714286,0.4734848484848485,1.4287603251086032,4.518657764147046,12.12411707495366,35.82938971785047,161.6480818874161,18.1511612845958,0.023749649999999997,0.4741928132149621,50.276838340049814,4.261363636363636
nominal,20.0,130471,512,512,25,100000,BH,26200,19,56.312599406783306,54.285714285714285,0.07251908396946564,3.098605403139528,7.511337857894503,21.65515120509802,43.21691339700035,82.68198051884215,15.427498523145143,0.2419485,1.5080105185489694,11.38810581455789,11.744274809160306
nominal,20.0,130471,512,512,25,100000,LL,19270,11,41.4177019301036,31.428571428571427,0.05708354955889985,1.1525235877031061,4.7279306564202,13.483608306218418,45.77725710044279,82.32657405951781,17.383211016871467,0.0156062,0.8389800409472756,61.99760851025168,6.362221069019201
nominal,20.0,130471,512,512,25,100000,ALL,46526,35,100.0,100.0,0.07522675493272579,2.0114749253782906,6.2905897396078,19.15964592266025,43.923592309235296,161.6480818874161,17.383211016871467,0.08162245,1.2074489228773588,21.250510677511368,9.345312298499763
nominal,20.0,135135,512,512,25,100000,BW,1170,4,2.4274866177019794,8.0,0.3418803418803419,1.4424412128011668,4.546053531083542,12.704894272107977,35.71388261945524,115.67076001278916,31.227939848851257,0.02844455,0.5505158084709402,46.534886797073405,5.47008547008547
nominal,20.0,135135,512,512,25,100000,BH,27202,26,56.438026474127554,52.0,0.09558120726417176,3.104139343328743,7.6061533910144075,22.281924794348917,44.13474594818486,76.31270646501093,15.36605866977327,0.2469165,1.5703714728826925,11.180962145085255,12.13146092199103
nominal,20.0,135135,512,512,25,100000,LL,19826,20,41.134486908170466,40.0,0.10087763542822556,1.1968912235530358,4.812890609859242,13.93788794883511,46.87780813288932,115.38580212379146,16.52227193665756,0.016227699999999998,0.8706381740998184,59.35558178374643,6.360334913749622
nominal,20.0,135135,512,512,25,100000,ALL,48198,50,100.0,100.0,0.10373874434623843,2.0174104956117787,6.382875563401199,19.509562198303065,44.87630742217512,115.67076001278916,15.856992155539162,0.08499955000000001,1.257782910929271,20.719513835515418,9.595833852027056
